13346 -0.0843166 -0.246036 0.133016 0.978497 0.0755478 0.153161 0.115665 2
13543 -0.0985161 -0.271122 0.147498 0.969364 0.143637 0.162011 0.115991 2
13733 -0.107417 -0.303576 0.153219 0.960029 0.183419 0.177475 0.114914 2
13921 -0.117938 -0.333062 0.148874 0.954684 0.188909 0.188447 0.131831 2
14108 -0.126711 -0.360804 0.143649 0.951574 0.185059 0.211016 0.125428 2
14293 -0.127413 -0.383265 0.143358 0.951581 0.17896 0.217527 0.123082 2
14474 -0.134003 -0.393092 0.146088 0.946351 0.208603 0.227471 0.0957161 2
14668 -0.143124 -0.411 0.145942 0.92872 0.276301 0.241751 0.0519059 2
14863 -0.152135 -0.436558 0.134661 0.928793 0.290996 0.224924 0.0455312 2
15048 -0.159799 -0.472022 0.127721 0.938471 0.267006 0.211593 0.0566446 2
15237 -0.167866 -0.513648 0.123681 0.94004 0.266483 0.206272 0.052566 2
15429 -0.176796 -0.55136 0.110307 0.944766 0.253506 0.197584 0.0641321 2
15619 -0.186787 -0.591625 0.101656 0.951349 0.211541 0.212298 0.071513 2
15808 -0.192226 -0.620662 0.101105 0.955313 0.189393 0.21561 0.0708477 2
15996 -0.200993 -0.644892 0.0940488 0.955632 0.180198 0.222999 0.0675802 2
16185 -0.204612 -0.657673 0.088065 0.953054 0.191273 0.224221 0.0694818 2
16371 -0.206433 -0.667087 0.082713 0.952422 0.192088 0.226292 0.0691872 2
16562 -0.212536 -0.674193 0.0794217 0.952608 0.186044 0.232048 0.0638693 2
16742 -0.210946 -0.683294 0.0779417 0.953257 0.196821 0.218753 0.0686264 2
16927 -0.209092 -0.693998 0.0653474 0.95453 0.201072 0.205359 0.0791901 2
17108 -0.207713 -0.703885 0.0533623 0.953314 0.207005 0.195793 0.100031 2
17290 -0.204821 -0.710404 0.0351656 0.954695 0.206079 0.176331 0.122459 2
17477 -0.198064 -0.716698 0.0145535 0.958812 0.199767 0.14816 0.137188 2
17658 -0.189418 -0.718917 0.00139334 0.960823 0.195168 0.127542 0.149871 2
17846 -0.180516 -0.721838 -0.0138563 0.96176 0.194573 0.10548 0.16135 2
18036 -0.168875 -0.724095 -0.0388377 0.960528 0.200349 0.0721424 0.179001 2
18220 -0.158602 -0.724455 -0.0576693 0.958275 0.208062 0.0453996 0.190677 2
18411 -0.152175 -0.719195 -0.0774965 0.955348 0.219577 0.0205194 0.19666 2
18602 -0.142944 -0.716698 -0.0927221 0.953702 0.221087 -0.00529861 0.203825 2
18787 -0.130906 -0.721825 -0.105397 0.951377 0.21555 -0.0353145 0.217192 2
18974 -0.118134 -0.720593 -0.117788 0.948825 0.210503 -0.0647707 0.226328 2
19154 -0.105412 -0.719788 -0.129564 0.945981 0.20995 -0.0958175 0.227729 2
19333 -0.0884951 -0.719938 -0.143325 0.944408 0.193889 -0.135626 0.228268 2
19508 -0.0783174 -0.71451 -0.154866 0.941519 0.169887 -0.183137 0.226143 2
19683 -0.0665127 -0.714994 -0.159536 0.940142 0.152729 -0.209582 0.221092 2
19863 -0.0598071 -0.716162 -0.164421 0.941082 0.11559 -0.236425 0.212382 2
20047 -0.0620707 -0.71929 -0.161704 0.948974 0.0740946 -0.230102 0.202511 2
20242 -0.0633829 -0.723058 -0.159832 0.952323 0.0310961 -0.225878 0.202716 2
20434 -0.0683368 -0.728641 -0.154773 0.956111 -1.5056e-05 -0.211052 0.203247 2
20629 -0.0755843 -0.734741 -0.147271 0.964842 -0.014088 -0.182583 0.188531 2
20821 -0.0801332 -0.737313 -0.143224 0.969269 -0.032379 -0.16303 0.181359 2
21011 -0.0880831 -0.747335 -0.137331 0.968113 -0.0869767 -0.159245 0.172725 2
21199 -0.100203 -0.752062 -0.124422 0.969892 -0.119412 -0.135999 0.162956 2
21386 -0.106373 -0.749568 -0.113608 0.975528 -0.121968 -0.0975962 0.154742 2
21582 -0.114137 -0.753148 -0.103131 0.975518 -0.151909 -0.0324546 0.155677 2
21772 -0.126195 -0.755157 -0.0854027 0.973707 -0.168167 0.0152174 0.152913 2
21963 -0.141064 -0.7472 -0.0676649 0.971592 -0.172069 0.073037 0.145147 2
22163 -0.147816 -0.74596 -0.0561267 0.966829 -0.173181 0.12577 0.139399 2
22354 -0.152121 -0.745298 -0.0433684 0.959954 -0.173715 0.170802 0.138343 2
22554 -0.15715 -0.738306 -0.029157 0.952024 -0.174686 0.209922 0.138085 2
22756 -0.159825 -0.738323 -0.0163904 0.945013 -0.177072 0.236328 0.140514 2
22958 -0.164651 -0.734561 -0.00289336 0.936641 -0.179962 0.263054 0.145326 2
23162 -0.170754 -0.72475 0.0168783 0.924641 -0.178513 0.304026 0.144014 2
23353 -0.177095 -0.714113 0.0346132 0.910377 -0.172849 0.347538 0.143367 2
23549 -0.185941 -0.692451 0.05574 0.892589 -0.160263 0.398096 0.138275 2
23739 -0.191091 -0.663438 0.087623 0.866596 -0.142709 0.463041 0.119324 2
23936 -0.191734 -0.642806 0.119195 0.842351 -0.131253 0.510137 0.113914 2
24117 -0.191051 -0.630792 0.137716 0.824726 -0.125024 0.5411 0.106804 2
24304 -0.193054 -0.624241 0.148808 0.807806 -0.125514 0.56646 0.104014 2
24487 -0.193818 -0.620961 0.157599 0.796442 -0.125453 0.582712 0.101927 2
24667 -0.194611 -0.606476 0.172316 0.782535 -0.123696 0.602726 0.0951785 2
24856 -0.19528 -0.577548 0.185804 0.769021 -0.111853 0.623584 0.0850779 2
25038 -0.197011 -0.531634 0.194444 0.763495 -0.0791091 0.637601 0.0654458 2
25222 -0.20198 -0.498508 0.202583 0.758929 -0.0593151 0.646676 0.0481631 2
25409 -0.204843 -0.47105 0.213044 0.748839 -0.0467145 0.659702 0.0430352 2
25602 -0.195372 -0.445384 0.224132 0.739201 -0.038142 0.671348 0.0376585 2
25808 -0.176508 -0.409963 0.236388 0.719313 -0.0433442 0.69263 0.0312127 2
25992 -0.159131 -0.384106 0.248156 0.708861 -0.0464488 0.703363 0.0253007 2
26186 -0.152725 -0.368906 0.270487 0.702667 -0.0556533 0.708242 0.0394362 2
26378 -0.152223 -0.351263 0.298295 0.702708 -0.0303286 0.709141 0.0489949 2
26554 -0.1546 -0.343399 0.33281 0.703929 -0.0197063 0.70849 0.0462373 2
26745 -0.157013 -0.337188 0.371666 0.67615 -0.00288995 0.73446 0.0581593 2
26919 -0.157407 -0.327244 0.3977 0.649778 0.0149406 0.758034 0.05432 2
27100 -0.161797 -0.323178 0.417097 0.638301 0.0182895 0.767862 0.0512422 2
27264 -0.169223 -0.310153 0.436663 0.630732 0.0207126 0.775284 0.0261317 2
27431 -0.182134 -0.297594 0.447604 0.654593 0.0317419 0.755298 -0.00497122 2
27592 -0.211526 -0.301389 0.466157 0.677052 0.0442465 0.734508 -0.011853 2
27761 -0.236674 -0.302347 0.470677 0.687026 0.0417959 0.725386 -0.00795279 2
27929 -0.246179 -0.291354 0.471933 0.685557 0.048981 0.7257 -0.0311943 2
28091 -0.248242 -0.287414 0.476751 0.678998 0.0378249 0.731812 -0.0445239 2
28254 -0.251372 -0.284824 0.474904 0.679494 0.0384089 0.73131 -0.0447066 2
28424 -0.249902 -0.280881 0.474989 0.678328 0.0381285 0.732511 -0.042952 2
28595 -0.243815 -0.279139 0.475343 0.674593 0.0355154 0.736045 -0.0436021 2
28765 -0.243539 -0.276483 0.47187 0.679177 0.0360592 0.731558 -0.0473446 2
28928 -0.25077 -0.281654 0.472923 0.687788 0.0381034 0.723299 -0.0483225 2
29094 -0.25004 -0.283288 0.475907 0.684857 0.0363129 0.726155 -0.0484865 2
29260 -0.250098 -0.283117 0.476224 0.683943 0.0350065 0.727125 -0.0478154 2
29424 -0.248118 -0.281644 0.475909 0.681405 0.032666 0.72971 -0.0462975 2
29584 -0.243248 -0.278787 0.475481 0.676232 0.0269201 0.73459 -0.0486143 2
29745 -0.24564 -0.279201 0.471853 0.687061 0.0275453 0.724419 -0.049044 2
29906 -0.249478 -0.280386 0.470563 0.694685 0.0225213 0.717742 -0.0418553 2
30073 -0.244876 -0.27512 0.473829 0.68959 0.0262586 0.721799 -0.0527478 2
30241 -0.241486 -0.276598 0.473361 0.68747 0.0257638 0.723876 -0.0521919 2
30403 -0.239555 -0.276268 0.471991 0.687757 0.0255475 0.723773 -0.0499098 2
30573 -0.235164 -0.277016 0.468055 0.688963 0.025866 0.723035 -0.0433778 2
30742 -0.217991 -0.276214 0.463376 0.683275 0.0235569 0.728637 -0.0408509 2
30914 -0.191545 -0.27726 0.460994 0.663268 0.0143789 0.747154 -0.0403629 2
31088 -0.164369 -0.273375 0.460027 0.638702 -0.00557576 0.767978 -0.0473047 2
31256 -0.138278 -0.268814 0.458612 0.608317 -0.0267502 0.791783 -0.0481222 2
31425 -0.118239 -0.266162 0.456706 0.570069 -0.0360112 0.819646 -0.0436364 2
31597 -0.108366 -0.262151 0.444299 0.541401 -0.045876 0.83816 -0.0476309 2
31744 -0.111867 -0.268036 0.43499 0.511312 -0.0614139 0.856183 -0.0416935 2
31893 -0.116741 -0.264931 0.429097 0.486965 -0.0668743 0.869711 -0.044678 2
32036 -0.121306 -0.262217 0.425275 0.475917 -0.0646414 0.876231 -0.0392756 2
32185 -0.120987 -0.25528 0.423859 0.462138 -0.058054 0.884054 -0.0388212 2
32340 -0.114028 -0.255391 0.423114 0.43893 -0.0619892 0.895848 -0.0308831 2
32477 -0.103711 -0.257503 0.420037 0.415876 -0.0644812 0.906829 -0.0234395 2
32625 -0.0802319 -0.25991 0.419978 0.379426 -0.0675131 0.922595 -0.0172054 2
32751 -0.0559408 -0.25647 0.413405 0.347038 -0.0712676 0.935023 -0.0147616 2
32882 -0.0312619 -0.248898 0.395439 0.32061 -0.0689225 0.94451 -0.0189807 2
33004 -0.00786407 -0.243219 0.379813 0.293828 -0.0626485 0.953552 -0.0218617 2
33116 0.0151242 -0.239684 0.365544 0.263872 -0.0554816 0.96273 -0.0210722 2
33220 0.0414945 -0.233764 0.345256 0.235853 -0.0515794 0.970155 -0.0226391 2
33327 0.0628302 -0.231751 0.332586 0.213199 -0.0501513 0.975475 -0.0218999 2
33448 0.08772 -0.226718 0.316044 0.187467 -0.0451338 0.980959 -0.0231999 2
33548 0.108999 -0.222786 0.303784 0.163463 -0.0410777 0.985398 -0.0241535 2
33652 0.127266 -0.221945 0.290306 0.14659 -0.0403472 0.988098 -0.0233476 2
33765 0.147397 -0.220636 0.274769 0.134686 -0.0415581 0.989774 -0.0219098 2
33869 0.160729 -0.221785 0.264793 0.12462 -0.0422311 0.991171 -0.0163287 2
33969 0.171935 -0.223092 0.256841 0.111409 -0.0427645 0.992823 -0.00785648 2
34064 0.181273 -0.22112 0.245975 0.0983116 -0.0435026 0.994202 -0.00222489 2
34167 0.188658 -0.22035 0.23794 0.0889892 -0.0440999 0.995041 0.00548825 2
34266 0.19503 -0.221272 0.232439 0.0866832 -0.0433601 0.99518 0.0149235 2
34371 0.200722 -0.222763 0.229926 0.0888251 -0.0407162 0.994931 0.0237769 2
34478 0.209561 -0.221813 0.228338 0.0894146 -0.036624 0.995004 0.0251223 2
34587 0.217859 -0.223081 0.227098 0.0860171 -0.0351553 0.995106 0.0336108 2
34705 0.228652 -0.219752 0.22367 0.0744128 -0.0391081 0.995606 0.0412601 2
34818 0.236273 -0.210052 0.215523 0.066104 -0.0403584 0.996375 0.0351926 2
34931 0.249342 -0.204899 0.207645 0.0495456 -0.0410306 0.997413 0.0320782 2
35051 0.270084 -0.194563 0.190273 0.0300771 -0.0418636 0.998453 0.0208612 2
35167 0.294874 -0.181565 0.17276 0.00291447 -0.0450097 0.998979 0.00266233 2
35280 0.313559 -0.181866 0.156695 -0.0184384 -0.0518858 0.998481 0.00181406 2
35384 0.326816 -0.181781 0.142229 -0.0335759 -0.0604036 0.997589 0.00641053 2
35492 0.336855 -0.180996 0.129261 -0.0538738 -0.0691973 0.996023 0.0157325 2
35603 0.345478 -0.172557 0.115584 -0.0817279 -0.0695031 0.99411 0.0153121 2
35708 0.351844 -0.167316 0.10246 -0.108162 -0.0607852 0.992137 0.0164231 2
35843 0.361609 -0.169214 0.091083 -0.138907 -0.0581705 0.988194 0.0281912 2
35945 0.36971 -0.165715 0.074729 -0.167957 -0.0643433 0.983066 0.0351032 2
36073 0.378977 -0.162677 0.0557984 -0.190008 -0.0722856 0.978333 0.0392043 2
36185 0.386295 -0.160694 0.0377036 -0.211045 -0.079683 0.973304 0.0423015 2
36315 0.399147 -0.160005 0.0196738 -0.23192 -0.0725789 0.968619 0.0521803 2
36447 0.408456 -0.157487 0.0050308 -0.254302 -0.0625146 0.96347 0.0561122 2
36577 0.414527 -0.147334 -0.0120285 -0.272403 -0.055433 0.959535 0.0448905 2
36688 0.422004 -0.141173 -0.0308942 -0.287375 -0.0462058 0.955926 0.0385456 2
36796 0.426418 -0.139191 -0.0457181 -0.295249 -0.0359576 0.954161 0.0333359 2
36918 0.428303 -0.135806 -0.0566212 -0.299931 -0.03584 0.952965 0.0248007 2
37017 0.431339 -0.134073 -0.0682117 -0.306624 -0.0406889 0.950768 0.0191119 2
37115 0.435906 -0.134848 -0.0772081 -0.311877 -0.0436288 0.948886 0.0210974 2
37220 0.44048 -0.136875 -0.079783 -0.314636 -0.0437847 0.947867 0.0252088 2
37328 0.44365 -0.134849 -0.0842582 -0.319065 -0.0434818 0.946407 0.0249182 2
37441 0.44436 -0.132514 -0.0885227 -0.321886 -0.043323 0.945536 0.0217824 2
37535 0.445037 -0.131602 -0.0919055 -0.324228 -0.0443062 0.944741 0.0194532 2
37638 0.445302 -0.13291 -0.0955623 -0.325948 -0.0438737 0.944133 0.0211068 2
37736 0.448454 -0.133479 -0.0984088 -0.327887 -0.0415362 0.943492 0.024248 2
37846 0.449766 -0.1325 -0.101505 -0.326901 -0.0403067 0.943929 0.0225795 2
37951 0.450773 -0.133705 -0.102614 -0.326423 -0.0401305 0.944094 0.0229189 2
38053 0.452134 -0.134649 -0.101769 -0.324387 -0.0394308 0.944801 0.0238501 2
38162 0.453041 -0.132892 -0.0974917 -0.317859 -0.0375613 0.947233 0.0174348 2
38269 0.459309 -0.128838 -0.0855634 -0.304265 -0.0286981 0.952143 -0.00466823 2
38367 0.463737 -0.127921 -0.0710722 -0.28484 -0.0342717 0.95756 -0.0277504 2
38422 0.466324 -0.133213 -0.0634849 -0.275886 -0.0364746 0.960169 -0.0251454 2
38560 0.471529 -0.151524 -0.0427453 -0.259038 -0.0412283 0.964926 -0.0108592 2
38651 0.471777 -0.155755 -0.0372315 -0.255201 -0.0400159 0.966036 -0.00668102 2
38751 0.470872 -0.15347 -0.0365319 -0.255446 -0.0382858 0.96601 -0.0103434 2
38846 0.472841 -0.153431 -0.0379771 -0.25745 -0.0384611 0.965473 -0.0100727 2
38949 0.475649 -0.154485 -0.037605 -0.259404 -0.0373136 0.965011 -0.00841615 2
39049 0.476238 -0.156326 -0.0366637 -0.261495 -0.0372498 0.964482 -0.0026481 2
39159 0.475596 -0.15805 -0.0353062 -0.262247 -0.0384532 0.964232 0.00230165 2
39260 0.477802 -0.158123 -0.0333445 -0.262574 -0.0393516 0.964102 0.00363823 2
39367 0.478843 -0.15556 -0.0335758 -0.260631 -0.0390138 0.96465 -0.000204648 2
39469 0.479056 -0.156743 -0.030312 -0.258065 -0.0383908 0.965362 -0.00196545 2
39571 0.481076 -0.161249 -0.0264093 -0.259816 -0.0398325 0.964832 0.00305468 2
39676 0.481274 -0.162042 -0.0245687 -0.258655 -0.0405086 0.965108 0.00484958 2
39780 0.481075 -0.161048 -0.0232477 -0.256362 -0.0418641 0.965671 0.00222367 2
39886 0.481346 -0.162313 -0.0226489 -0.256067 -0.0415464 0.965758 0.00386975 2
39996 0.482319 -0.162159 -0.0215943 -0.255437 -0.0408187 0.965956 0.00377362 2
40108 0.482987 -0.164359 -0.0185628 -0.253634 -0.0428084 0.966341 0.00465157 2
40209 0.483513 -0.165559 -0.017126 -0.252916 -0.0434933 0.966496 0.00529188 2
40313 0.48518 -0.165976 -0.0168081 -0.253543 -0.0439995 0.966314 0.0040877 2
40424 0.485722 -0.165815 -0.0168666 -0.253176 -0.044553 0.966393 0.00133838 2
40527 0.484266 -0.16569 -0.0135366 -0.246551 -0.0439333 0.968112 -0.00651682 2
40629 0.481841 -0.167135 -0.00733947 -0.236242 -0.0392669 0.970809 -0.0133233 2
40747 0.480344 -0.169811 0.000361638 -0.223389 -0.036504 0.973872 -0.0183941 2
40841 0.477265 -0.173947 0.00778467 -0.21102 -0.0360863 0.976719 -0.0137228 2
40940 0.477315 -0.176152 0.0143996 -0.195527 -0.0359641 0.980006 -0.00797905 2
41050 0.475561 -0.174594 0.0182511 -0.185554 -0.0365417 0.981914 -0.00893365 2
41160 0.470412 -0.17641 0.0254971 -0.172589 -0.0359713 0.984314 -0.00672803 2
41272 0.469483 -0.18015 0.0321651 -0.166056 -0.0359527 0.985457 -0.00277114 2
41383 0.467072 -0.182584 0.0400906 -0.158079 -0.0381281 0.986689 -0.00121844 2
41494 0.46695 -0.185168 0.0448436 -0.152224 -0.0405518 0.987502 -0.00487807 2
41599 0.464601 -0.188549 0.0490656 -0.149957 -0.0431438 0.987739 -0.00489857 2
41712 0.462355 -0.190915 0.0556251 -0.14563 -0.0439241 0.988354 -0.00446331 2
41836 0.458035 -0.193039 0.0628827 -0.136021 -0.0460322 0.989625 -0.00471176 2
41948 0.456744 -0.194679 0.067139 -0.132101 -0.0476796 0.990059 -0.00775003 2
42059 0.455418 -0.194566 0.0714524 -0.128725 -0.0489208 0.99041 -0.0111458 2
42171 0.452407 -0.195505 0.0730647 -0.125925 -0.0518434 0.990592 -0.0135076 2
42279 0.453492 -0.198517 0.0745769 -0.128536 -0.0534261 0.990203 -0.0110825 2
42394 0.454313 -0.197331 0.0745707 -0.127607 -0.0517009 0.990393 -0.0128794 2
42511 0.451565 -0.196423 0.0759609 -0.120579 -0.0512922 0.991227 -0.0173012 2
42631 0.448458 -0.19269 0.0774894 -0.109743 -0.0512575 0.992221 -0.0287372 2
42740 0.446817 -0.194314 0.0814011 -0.103027 -0.0478014 0.993135 -0.0279784 2
42850 0.440322 -0.197868 0.0858552 -0.0908149 -0.0439427 0.994573 -0.025423 2
42959 0.4333 -0.197798 0.0897917 -0.0667434 -0.0370057 0.99678 -0.0245977 2
43064 0.428794 -0.1972 0.0960701 -0.056239 -0.0350332 0.997469 -0.0257933 2
43170 0.419625 -0.197249 0.102725 -0.043603 -0.0333939 0.998131 -0.0267821 2
43276 0.408282 -0.200945 0.111811 -0.0214803 -0.0308314 0.999096 -0.0198757 2
43383 0.395271 -0.203057 0.120527 0.00314949 -0.030041 0.999411 -0.0162705 2
43475 0.385583 -0.202735 0.130021 0.0200984 -0.0228388 0.999421 -0.0152428 2
43574 0.37582 -0.199861 0.134331 0.0335569 -0.0205852 0.999003 -0.0210475 2
43670 0.365128 -0.203542 0.142357 0.0487001 -0.0180975 0.998465 -0.0191823 2
43771 0.361107 -0.214975 0.150506 0.0544457 -0.0195493 0.998308 -0.00582639 2
43874 0.356404 -0.221114 0.157977 0.0608836 -0.0164711 0.998006 0.00231194 2
43984 0.349887 -0.225798 0.160394 0.0703785 -0.0146226 0.997398 0.00551875 2
44091 0.347323 -0.231714 0.1672 0.0735535 -0.0145624 0.997116 0.0117015 2
44213 0.350743 -0.238975 0.16915 0.071834 -0.014912 0.997084 0.0209818 2
44328 0.355538 -0.254261 0.167706 0.0642093 -0.0102909 0.997094 0.0396893 2
44452 0.363162 -0.27259 0.166438 0.0569805 -0.00826768 0.996657 0.0579676 2
44582 0.370924 -0.286896 0.163633 0.047791 -0.00540622 0.996125 0.0736267 2
44703 0.376981 -0.29688 0.16037 0.0403064 -0.00372143 0.995621 0.0842633 2
44835 0.380293 -0.305981 0.158125 0.0355209 -0.00170592 0.994829 0.0951333 2
44970 0.385441 -0.316294 0.156983 0.0301578 0.00285557 0.993809 0.106891 2
45120 0.393109 -0.326544 0.153671 0.0203459 0.00499329 0.992793 0.117998 2
45265 0.403918 -0.334247 0.149881 0.00933519 0.0126325 0.992039 0.124947 2
45396 0.415283 -0.341509 0.144449 -0.0018595 0.0165279 0.991442 0.129484 2
45547 0.426021 -0.34621 0.134628 -0.0101392 0.02071 0.991046 0.131513 2
45694 0.437394 -0.357998 0.122189 -0.0241968 0.0230396 0.98852 0.147351 2
45847 0.454558 -0.374015 0.107845 -0.0369301 0.0298681 0.98454 0.168599 2
46001 0.464909 -0.386064 0.0984932 -0.054242 0.019682 0.980333 0.188725 2
46153 0.47367 -0.383571 0.0869408 -0.0844261 0.00077393 0.978145 0.190008 2
46329 0.489398 -0.367165 0.0632512 -0.139094 -0.013085 0.974984 0.172881 2
46486 0.497115 -0.355069 0.0416083 -0.175019 -0.01855 0.971643 0.157904 2
46642 0.500476 -0.348576 0.0306155 -0.192428 -0.0220042 0.969041 0.153125 2
46793 0.505384 -0.335697 0.0167654 -0.222755 -0.0156959 0.96435 0.141996 2
46948 0.505484 -0.334085 0.0037626 -0.24226 -0.00941811 0.958445 0.150348 2
47086 0.506339 -0.327663 -0.00953753 -0.257941 -0.00503431 0.953381 0.156542 2
47236 0.510465 -0.319004 -0.0278289 -0.274139 -0.00437621 0.948331 0.159678 2
47387 0.513762 -0.316104 -0.0363006 -0.287305 -0.00696288 0.943258 0.16635 2
